,title,desc,date,quarter,cluster
2360,"['intruder', 'discovered', 'living', 'basement', 'magnolia', 'home']","['online', 'post', 'suspect', 'told', 'provided', 'way', 'ticket']",2021-03-01 00:00:00,Q9,0
2361,"['councilmember', 'target', 'compromise', 'proposed', 'budget', 'cut']","['council', 'pursuing', '5', '4', 'million', 'cut', 'budget', 'week', 'wake', 'presentation']",2021-03-01 00:00:00,Q9,4
2362,"['welfare', 'check', 'home', 'end', 'cuffed', 'lawsuit']","['74', 'filed', 'civil', 'federal', 'lawsuit', 'treated', 'inside']",2021-03-01 00:00:00,Q9,3
2363,"['nikkita', 'oliver', 'announces', 'run', 'council', 'lay', 'vision', 'big', 'change']","['nikkita', 'oliver', 'community', 'organizer', 'lawyer', 'activist', 'leader', 'push', 'defund', 'running']",2021-03-01 00:00:00,Q9,3
2364,"['mystery', 'solved', 'dna', 'lead', 'mother', 'baby', 'found', 'dead', 'trash', '1997']","['18', '1997', 'king', 'county', 'medical', 'examiner', 'autopsy', '1997', 'determined', 'baby', 'doe', 'born', 'full', 'term', 'alive', 'birth']",2021-03-01 00:00:00,Q9,3
2365,"['four', 'southern', 'california']","['jennifer', 'amat', 'spokesperson', 'orange', 'news', 'conference', 'wednesday', 'night', 'responded', '202', 'w', 'lincoln', 'ave']",2021-03-01 00:00:00,Q9,3
2366,"['prosecutor', 'charge', 'hate', 'crime', 'accusing', 'targeting', 'asian']","['arrested', 'christopher', 'hamner', 'thursday', 'georgetown', 'item', 'posted', 'online', 'blotter', 'note']",2021-03-01 00:00:00,Q9,2
2367,"['family', '2018', 'sue', 'wrongful', 'death']","['report', 'produced', 'office', 'accountability', 'opa', 'patrol']",2021-03-01 00:00:00,Q9,3
2368,"['arrested', 'san', 'francisco', 'assault', 'uber', 'driver']","['saturday', 'attack', 'indicated', 'legal', 'counsel', 'intended', 'turn', 'soon', 'san', 'francisco', 'statement']",2021-03-01 00:00:00,Q9,3
2369,"['busted', '16', '000', 'fentanyl', 'pill', '10', '000', 'cash']","['24', 'arrested', 'found', '16', '000', 'pill', 'laced', 'fentanyl', '10', '000', 'cash', 'wednesday']",2021-03-01 00:00:00,Q9,2
2370,"['carjacker', 'hit', 'multiple', 'vehicle', 'speed', 'group', 'protester']","['arrested', 'suspected', 'carjacker', 'thursday', 'night', 'part', 'defund', 'invest', 'black', 'community']",2021-03-01 00:00:00,Q9,2
2371,"['former', 'chief', 'carmen', 'best', 'proposed', 'budget', 'cut', 'highly', 'reckless']","['ex', 'chief', 'carmen', 'best', 'king', '5', 'law', 'enforcement', 'analyst', 'questioned', 'proposed', '5', '4', 'million', 'cut', '200']",2021-03-01 00:00:00,Q9,3
2372,"['dallas', 'arrested', 'count', 'capital', 'murder']","['dallas', 'arrested', '13', 'veteran', 'dallas', 'thursday', 'morning', 'face', 'capital', 'murder', 'charge', 'pair', 'case', 'dating']",2021-03-01 00:00:00,Q9,2
2373,"['pierce', 'county', 'sheriff', 'previous', 'duty', 'confrontation', 'drew', 'high', 'priority', 'emergency', 'response', 'record', 'show']","['told', 'dispatcher', 'find', 'theft', 'suspect', 'based', 'consultant', 'recent', 'review', 'tacoma', 'already']",2021-03-01 00:00:00,Q9,7
2374,"['investigating', 'fatal', 'crash', 'involving', 'pedestrian', 'semi', 'truck']","['responded', 'incident', 'around', '5', 'p', 'wednesday', 'corson', 'ave', 'michigan', 'st', 'georgetown', 'neighborhood']",2021-03-01 00:00:00,Q9,3
2375,"['genealogy', 'site', 'dna', 'stamp', 'lead', 'mother', 'newborn', 'left', 'die', 'trash', '23', 'ago']","['genetic', 'genealogy', 'stamped', 'envelope', '23', 'dna', 'evidence', 'cold', 'case', 'detective', 'told', 'kiro']",2021-03-01 00:00:00,Q9,3
2376,"['council', 'give', 'ground', 'fight', '5', '4m']","['council', 'committee', 'gave', 'ground', 'tuesday', 'fight', 'proposal', 'cut', 'another', '5', '4', 'million', '2021', 'budget']",2021-03-01 00:00:00,Q9,4
2377,"['defunding', 'exactly', 'backward']","['problem', 'experiment', 'defunding', 'far', 'threat', 'layoff', 'recent', 'budget', 'reduction', 'experiencing']",2021-03-01 00:00:00,Q9,3
2378,"['civil', 'right', 'lawsuit', 'accuses', 'racism', 'deadly', 'traffic', 'stop']","['accusation', 'ended', 'deleting', 'video', 'audio', 'moment', 'leading', 'traffic', 'stop']",2021-03-01 00:00:00,Q9,6
2379,"['3', 'colorado', 'injured', 'breaking', 'massive', 'party', 'near', 'college', 'campus', 'boulder']","['boulder', 'responded', 'party', 'attracted', '500', '800', 'reveler', 'area', 'known', 'uc', 'boulder', 'student']",2021-03-01 00:00:00,Q9,3
2380,"['suspect', 'arrested', 'attack', 'occurred', 'chinatown', 'international', 'district']","['couple', 'attacked', 'walking', 'last', 'week', 'written', 'statement', 'logged', '14']",2021-03-01 00:00:00,Q9,3
2381,"['appeal', 'court', 'extends', 'order', 'blocking', 'release', 'identity', 'attended', 'rally', 'capitol', 'riot']","['bankrolled', 'guild', 'legal', 'challenge', 'argued', 'cloud', 'hanging', 'sueoka', 'lawyer']",2021-03-01 00:00:00,Q9,3
2382,"['4', 'month', 'pierce', 'county', 'sheriff', 'theft', 'tacoma', 'take', 'incident', 'report']","['commander', 'ordered', 'report', 'documenting', 'sheriff', 'account', 'nov', '11', 'skirmish', 'alleged', 'theft', 'suspect', 'time', 'detailed']",2021-03-01 00:00:00,Q9,3
2383,"['former', 'legislator', 'jessyn', 'farrell', 'announces', 'candidacy', 'mayor']","['topic', 'accountability', 'farrell', 'commit', 'funding', 'decrease', 'instead', 'told', 'emerald']",2021-03-01 00:00:00,Q9,3
2384,"['2', '13', 'others', 'hurt', 'chicago', 'mass']","['chicago', '4', 'month', 'ago', 'superintendent', 'david', 'brown', 'addressed', 'medium', 'scene', 'morning', '15', 'people', 'shot']",2021-03-01 00:00:00,Q9,6
2385,"['homeless', 'truck', 'towed', 'get', 'case', 'heard', 'wa', 'supreme', 'court']","['tuesday', 'washington', 'state', 'supreme', 'court', 'heard', 'case', 'steven', 'long', '61', 'truck', 'towed', '2016']",2021-03-01 00:00:00,Q9,3
2386,"['specialized', 'unarmed', '911', 'response', 'team', 'best', 'help', 'people', 'crisis']","['proved', 'unsuccessful', 'port', 'called', 'arrived', 'drew', 'firearm', 'hayden', 'approached']",2021-03-01 00:00:00,Q9,3
2387,"['carjacking', 'suspect', 'drive', 'group', 'protester', 'downtown']","['39', 'suspect', 'allegedly', 'assaulted', 'driver', 'took', 'honda', 'capitol', 'hill', 'near', '11th', 'avenue', 'east', 'pike']",2021-03-01 00:00:00,Q9,0
2388,"['defunding', 'recklessly', 'make', 'unsafe']","['council', 'gone', 'way', 'cutting', '69', 'analysis', 'found', '158', 'supervisor', 'short']",2021-03-01 00:00:00,Q9,4
2389,"['oregon', 'refuse', 'wear', 'mask', 'texas', 'get', 'arrested']","['galveston', 'texas', 'oregon', 'recorded', 'body', 'camera', 'video', 'refusing', 'wear', 'mask', 'texas', 'bank', 'last', 'week', 'arrested', 'wednesday']",2021-03-01 00:00:00,Q9,2
2390,"['olympia', '2', 'suspect', 'robbed', 'kidnapped', 'delivery', 'driver', 'gunpoint']","['olympia', 'stopped', 'wrong', 'way', 'driver', 'state', 'ave', 'ne', '12', '45', 'found', 'kidnapping', 'victim', 'bound', 'back']",2021-03-01 00:00:00,Q9,3
2391,"['arrested', 'suspicion', 'stealing', 'catalytic', 'converter', 'bellvue']","['preliminary', 'data', 'show', 'rise', 'catalytic', 'converter', 'theft', 'jumped', '13', '2019', '700', '2020']",2021-03-01 00:00:00,Q9,3
2392,"['dead', 'de', 'moines']","['de', 'moines', 'saturday', 'three', 'people', 'related', 'appear', 'live', 'residence', 'responded', 'around', '9', '25', 'p']",2021-03-01 00:00:00,Q9,3
2393,"['investigating', 'hospital', 'judkins', 'park']","['fire', 'medic', 'transported', 'harborview', 'medical', 'center', 'treatment', 'detective', 'investigating']",2021-03-01 00:00:00,Q9,3
2394,"['video', 'showing', 'banned', 'restraint', 'result', 'change', 'swedish', 'hospital']","['swedish', 'medical', 'center', 'placed', 'security', 'administrative', 'including', 'taught']",2021-03-01 00:00:00,Q9,3
2395,"['family', 'friend', 'hold', 'vigil', 'remember', 'honor', 'fatally', 'shot']","['port', 'port', 'tried', 'use', 'le', 'lethal', '40', 'mm', 'device', 'shoot', 'foam', 'tipped', 'projectile']",2021-03-01 00:00:00,Q9,3
2396,"['sauk', 'suiattle', 'tribal', 'arrested', 'burlington']","['burlington', 'looking', 'witness', 'incident', 'may', 'already', 'spoken', 'witness', 'encouraged']",2021-03-01 00:00:00,Q9,3
2397,"['bruce', 'harrell', 'former', 'council', 'president', 'running', 'mayor']","['harrell', 'critical', 'council', 'push', 'last', 'cut', 'funding', 'majority', 'council', 'pledged', 'cut']",2021-03-01 00:00:00,Q9,4
2398,"['arrest', 'recover', 'ak', 'style', 'gun', 'connection', 'last', 'may']","['arrested', '19', 'lakewood', 'recovered', 'ak', 'style', 'pistol', 'connection', 'shootout', 'last', 'may']",2021-03-01 00:00:00,Q9,2
2399,"['2', 'injured', 'puyallup', 'tenant', 'shoot', 'armed', 'intruder']","['puyallup', 'anyone', 'information', '253', '770', '3343', 'tuesday', 'night', 'third']",2021-03-01 00:00:00,Q9,3
2400,"['florida', 'charged', 'abduction', 'rape', 'shot', 'face']","['major', 'brian', 'rafky', 'head', 'miami', 'dade', 'special', 'victim', 'bureau', 'tuesday', 'number', 'lead', 'evidence', 'led', 'santiesteban']",2021-03-01 00:00:00,Q9,3
2401,"['release', 'video', 'berating', 'handcuffed', '5']","['school', 'system', 'another', 'failure', 'jawando', 'asked', 'investigation', 'fired']",2021-03-01 00:00:00,Q9,5
2402,"['harrell', 'reveals', 'another', 'key', 'aspect', 'reform', 'plan']","['plan', 'involves', 'celebration', 'every', 'day', 'kill', 'black', 'person', 'harrell', 'previously', 'plan', 'change']",2021-03-01 00:00:00,Q9,3
2403,"['id', 'died', 'base', 'jumping', 'florida', 'condo', 'balcony']","['update', '12', '31', 'p', 'et', 'march', '23', 'panama', 'beach', 'responding', 'found', 'timothy', 'ackerman', '31', 'panama', 'beach']",2021-03-01 00:00:00,Q9,3
2404,"['frustration', 'lack', 'hate', 'crime', 'charge', 'chinatown', 'international', 'district', 'attack']","['king', 'county', 'prosecutor', 'filing', 'hate', 'crime', 'charge', 'attack', 'mcnerthney', 'crime', 'unit', 'still']",2021-03-01 00:00:00,Q9,3
2405,"['wait', 'fuck', 'bruce', 'harrell', 'wanted']","['timing', 'former', 'council', 'president', 'bruce', 'harrell', 'mid', 'march', 'mayoral', 'list', 'harrell', 'plan', 'reform']",2021-03-01 00:00:00,Q9,3
2406,"['update', 'heavy', 'response', 'incident', '35th', 'sw']","['update', 'sw', 'precinct', 'possible', 'called', '2nd', 'watch', 'hour', 'later', 'reclassified', 'crisis']",2021-03-01 00:00:00,Q9,3
2407,"['three', 'bainbridge', 'high', 'school', 'student', 'vehicle', 'crash']","['vehicle', 'traveling', 'south', 'sunrise', 'drive', 'left', 'roadway', 'struck', 'tree', 'rolled', 'bainbridge', 'island']",2021-03-01 00:00:00,Q9,3
2408,"['artist', 'launch', 'color', 'series', 'featuring', 'former', 'chief', 'carmen', 'best']","['former', 'chief', 'carmen', 'best', 'hannah', 'first', 'subject', 'announced', 'retirement', 'last']",2021-03-01 00:00:00,Q9,3
2409,"['houston', 'accidentally', 'shoot', 'baby', 'firing', 'robbery']","['harris', 'county', 'district', 'attorney', 'office', 'houston', 'internal', 'affair', 'unit', 'investigating', 'incident', 'khou', 'reported']",2021-03-01 00:00:00,Q9,3
2410,"['2', 'injured', 'tacoma']","['people', 'injured', 'alleged', 'domestic', 'violence', 'tacoma', 'sunday', 'morning', 'responded', 'around', '8', '30', '4400']",2021-03-01 00:00:00,Q9,7
2411,"['learned', '3', 'million', 'survey', 'funding', 'community', 'program']","['last', 'council', 'wanted', 'learn', 'strategy', 'cut', 'funding', 'reinvest', 'community', 'program']",2021-03-01 00:00:00,Q9,4
2412,"['bellevue', 'agree', '125', '000', 'settlement', 'welfare', 'check', 'end', 'handcuff', 'criminal', 'charge', 'injury']","['ramsey', 'quentin', 'work', 'mother', 'way', 'bellevue', 'dedicated', 'providing']",2021-03-01 00:00:00,Q9,3
2413,"['business', 'leader']","['business', 'leader', 'reduction', 'crisis', 'nearly', '200', 'left', 'little']",2021-03-01 00:00:00,Q9,3
2414,"['fatally', 'shot', 'kent', 'parking', 'lot']","['anyone', 'information', 'asked', 'kent', '253', '856', '5808', 'reference', 'kent', 'case', 'number', '21', '3205']",2021-03-01 00:00:00,Q9,3
2415,"['court', 'block', 'release', 'name', 'dc', 'capitol', 'riot']","['appeal', 'court', 'washington', 'extended', 'restraining', 'order', 'wednesday', 'stopping', 'release', 'name', 'six', 'attended', 'rally']",2021-03-01 00:00:00,Q9,3
2416,"['capitol', 'hill', 'carjacking', 'suspect', 'busted', 'speeding']","['suspect', 'later', 'drove', 'crowd', 'marcher', 'marking', '300', 'day', 'black', 'life', 'matter', 'protest', 'report', 'injured']",2021-03-01 00:00:00,Q9,0
2417,"['hangry', 'customer', 'help', 'texas', 'stop', 'running']","['jacksonville', 'trying', 'stop', 'stolen', 'vehicle', 'suspect', 'exited', 'vehicle', 'fled', 'foot']",2021-03-01 00:00:00,Q9,0
2418,"['arrest', '13', 'demonstration', 'turned', 'destructive']","['four', 'demonstrator', 'arrested', 'booked', 'king', 'county', 'jail', 'nine', 'processed', 'released', 'west']",2021-03-01 00:00:00,Q9,2
2419,"['california', 'save', 'toddler', 'suffered', 'apparent', 'fentanyl', 'overdose']","['panicked', 'driver', 'flagged', 'pleading', 'help', 'unresponsive', 'toddler', 'back', 'seat', 'concord', 'facebook']",2021-03-01 00:00:00,Q9,3
2420,"['husband', 'omaha', 'mayor', 'found', 'dead', 'outside', 'home']","['news', 'release', 'omaha', 'located', 'deceased', 'male', 'home', 'later', 'identified', 'joseph', 'stothert']",2021-03-01 00:00:00,Q9,3
2421,"['ground', 'breaking', 'accountability', 'bill', 'pa', 'house', 'await', 'senate', 'consideration']","['featured', 'image', 'blm', 'protest', 'photo', 'alex', 'garland', 'move', 'next', 'story', 'please', 'consider']",2021-03-01 00:00:00,Q9,3
2422,"['trying', 'steal', 'catalytic', 'converter', 'california', 'crushed', 'death', 'car']","['shane', 'carringer', 'anaheim', 'body', 'found', 'underneath', 'toyota', 'prius', 'auto', 'repair', 'lot', '6', '20', 'wednesday']",2021-03-01 00:00:00,Q9,3
2423,"['uncle', 'ike', 'report', '135k', 'damage', 'loss']","['despite', 'boom', 'cannabis', 'revenue', 'many', 'industry', 'uncle', 'report', 'incident', 'ike', 'security']",2021-03-01 00:00:00,Q9,3
2424,"['inmate', 'fatally', 'shot', 'correctional', 'taken', 'hostage']","['inmate', 'shot', 'oklahoma', 'hour', 'standoff', 'television', 'station', 'reported']",2021-03-01 00:00:00,Q9,6
2425,"['north', 'church', 'targeted', 'anti', 'asian', 'hate', 'speech', 'graffiti']","['another', 'message', 'china', 'pay', 'go', 'home', 'unable', 'confirm', 'investigation', 'incident', 'official']",2021-03-01 00:00:00,Q9,5
2426,"['2', '13', '15', 'charged', 'botched', 'carjacking', 'murder']","['thank', 'assisted', 'making', 'dc', 'safer', 'arrest', 'release', 'http', 'co', 'h2vcgqj8y1', 'pic', 'twitter', 'com', 'itpfuazpsa', 'dc']",2021-03-01 00:00:00,Q9,3
2427,"['captured', 'kirkland', 'suspect', 'accused', 'raping', 'multiple', 'young', 'arrested', 'malaysia']","['captured', 'scott', 'barry', 'uchida', '38', 'washington', 'detained', 'april', '21', 'march', '2021', 'kirkland', 'requested', 'fbi']",2021-03-01 00:00:00,Q9,3
2428,"['charged', 'murder', 'altercation', 'transit', 'bus', 'everett', 'turned', 'deadly']","['everett', 'men', 'bus', 'traveling', 'southbound', 'evergreen', 'way', 'got', 'altercation']",2021-03-01 00:00:00,Q9,3
2429,"['texas', 'mom', 'vanished', 'toddler', 'arrested', 'blood', 'found', 'missing', 'child', 'sheet']","['family', 'member', 'called', 'san', 'antonio', 'report', 'lanny', 'chairez', '18', 'month', 'son', 'james', 'chairez', 'missing', 'since', 'time', 'local', 'state']",2021-03-01 00:00:00,Q9,3
2430,"['month', 'protest', 'rocked', 'capitol', 'hill', 'lingering', 'concrete']","['back', 'early', 'june', 'building', 'house', 'east', 'precinct', 'capitol', 'hill', 'became', 'focal', 'point', 'protest']",2021-03-01 00:00:00,Q9,3
2431,"['video', 'show', 'nashville', 'female', 'driver', 'shoot']","['nashville', 'nashville', 'josh', 'baker', 'pictured', 'fatally', 'shot', 'nika', 'nicole', 'holbert', '31', 'metro', 'nashville']",2021-03-01 00:00:00,Q9,6
2432,"['murder', 'suspect', 'found', 'hiding', 'arkansas', 'chimney']","['forrest', 'responding', 'report', 'stabbing', 'stated', 'saw', 'later', 'identified', 'stewart', 'running']",2021-03-01 00:00:00,Q9,3
2433,"['rantz', 'official', 'tap', 'radical', 'anti', 'socialist', 'solve', 'homelessness']","['board', 'regional', 'homeless', 'authority', 'king', 'county', 'tapped', 'social', 'justice', 'activist', 'marc', 'dones', 'group', 'director']",2021-03-01 00:00:00,Q9,3
2434,"['bogus', '911', 'lead', 'big', 'response']","['jamali', 'worked', 'create', 'anti', 'swatting', 'registry', 'people', 'concerned', 'might', 'targeted', 'really', 'led', 'way']",2021-03-01 00:00:00,Q9,3
2435,"['despite', 'wa', 'supreme', 'court', 'ruling', 'marysville', 'still', 'arrest', 'drug', 'offender']","['despite', 'state', 'supreme', 'court', 'ruling', 'marysville', 'full', 'force', 'looking', 'anyone', 'using', 'hard', 'drug']",2021-03-01 00:00:00,Q9,1
2436,"['homicide', 'rising', 'ongoing', 'crime', 'persists', 'south', 'metric', 'show']","['todd', 'kibbee', 'trend', 'south', 'precinct', 'caught', 'rival', 'gang', 'last', 'shot']",2021-03-01 00:00:00,Q9,3
2437,"['8', 'louisiana']","['houma', 'infant', 'stage', 'working', 'homicide', '8', 'female', 'succumb', 'injury', 'resulting', 'gunshot', 'wound', '3']",2021-03-01 00:00:00,Q9,3
2438,"['mayor', 'lorena', 'gonzález', 'biggest', 'challenge']","['analysis', 'last', 'think', 'would', 'extremely', 'difficult', 'achieve', '50', 'percent', 'reduction']",2021-03-01 00:00:00,Q9,3
2439,"['driver', 'injured', 'car', 'upended', 'crashing', 'taco', 'bell', 'sign']","['westlake', 'westlake', 'westlake', '58', 'driver', 'struck', 'sign', 'around', '7', '45', 'woio', 'reported']",2021-03-01 00:00:00,Q9,3
2440,"['7', 'charged', 'rape', 'york', 'state']","['brasher', 'fall', 'n', 'authority', 'york', 'state', 'charged', '7', 'third', 'degree', 'rape', 'multiple', 'news', 'outlet', 'reporting']",2021-03-01 00:00:00,Q9,3
2441,"['federal', 'agent', 'rescue', '31', 'minor', 'dallas', 'fort', 'worth', 'area']","['seventh', 'victim', 'recovered', 'arlington', '24', 'child', 'recovered', 'friend', 'relative', 'reunited']",2021-03-01 00:00:00,Q9,3
2442,"['crook', 'continue', 'stealing', 'catalytic', 'converter', 'protect', 'vehicle']","['car', 'could', 'targeted', 'criminal', 'tonight', 'everett', 'exception', 'rule', 'aaron', 'snell', 'everett']",2021-03-01 00:00:00,Q9,3
2443,"['washington', 'drug', 'possession', 'law', 'gone', 'lawmaker', 'odds', 'next', 'step']","['within', 'hour', 'last', 'week', 'ruling', 'posted', 'making', 'drug', 'possession', 'crime', 'also', 'allowed', 'broad', 'discretion']",2021-03-01 00:00:00,Q9,3
2444,"['pair', 'jblm', 'soldier', 'accused', 'robbing', 'kidnapping', 'pizza', 'delivery', 'driver', 'gunpoint']","['olympia', 'stopped', 'wrong', 'way', 'driver', 'state', 'avenue', 'northeast', '12', '45', 'found', 'kidnapping', 'victim', 'bound']",2021-03-01 00:00:00,Q9,3
2445,"['councilmember', 'changing', 'responds', '911', 'need', 'priority']","['councilmembers', 'debated', 'potential', '5', '4', 'million', 'budget', 'cut', 'tuesday', 'councilmember', 'andrew', 'lewis', 'looked']",2021-03-01 00:00:00,Q9,4
2446,"['undercover', 'video', 'shed', 'light', 'motif', 'tactic', 'protest', 'group']","['violent', 'protest', 'erupted', 'weekend', 'damaging', 'leader', 'told', 'marcher']",2021-03-01 00:00:00,Q9,3
2447,"['searching', 'missing', '14']","['searching', 'missing', '14', 'expand', 'missing', 'teen', 'tukwila', 'march', '06', '2021', '5', '51', 'pm', 'pst', 'kiro', '7', 'news', 'staff']",2021-03-01 00:00:00,Q9,3
2448,"['humane', 'latest', 'target', 'spike', 'catalytic', 'converter', 'theft']","['preliminary', 'data', 'show', 'rise', 'catalytic', 'converter', 'theft', 'jumped', '13', '2019', '700', '2020']",2021-03-01 00:00:00,Q9,3
2449,"['spring', 'break', '2021', 'handcuffed', 'teen', 'escape', 'cruiser', 'florida', 'beach']","['clearwater', 'fla', 'florida', 'teen', 'arrested', 'second', 'time', 'wednesday', 'running', 'handcuffed', 'along', 'beach', 'escaped', 'cruiser']",2021-03-01 00:00:00,Q9,2
2450,"['claire', 'grant', 'brings', 'public', 'health', 'fore', 'campaign', 'council', 'position', '9']","['south', 'emerald', 'decide', 'run', 'council', 'c', 'g', 'pro', 'defunding', 'half', 'end', 'day']",2021-03-01 00:00:00,Q9,4
2451,"['lost', 'west', 'virginia', 'charged', 'killing', '7', 'hammer']","['thompson', 'held', 'southern', 'regional', 'jail', 'pending', 'arraignment', 'news', 'release', 'beckley']",2021-03-01 00:00:00,Q9,3
2452,"['reacts', 'jury', 'find', 'derek', 'chauvin', 'guilty', 'murder']","['three', 'minneapolis', 'involved', 'floyd', 'arrest', 'stand', 'trial', 'august', 'aiding', 'abetting', 'chauvin']",2021-04-01 00:00:00,Q10,3
2453,"['justice', 'open', 'civil', 'investigation', 'minneapolis']","['minneapolis', 'also', 'investigated', 'minnesota', 'human', 'right', 'looking', 'policy']",2021-04-01 00:00:00,Q10,3
2454,"['verdict', 'george', 'floyd', 'murder', 'reckoning', 'activist', 'leader', 'work', 'ahead']","['verdict', 'george', 'floyd', 'murder', 'reckoning', 'activist', 'made', 'significant', 'change', 'last']",2021-04-01 00:00:00,Q10,3
2455,"['minnesota', 'daunte', 'wright', 'spark', 'demonstration']","['monday', 'night', 'group', 'marching', 'downtown', 'vandalized', 'damaged', 'business', 'neighborhood']",2021-04-01 00:00:00,Q10,3
2456,"['detail', 'change', 'since', 'george', 'floyd', 'death']","['detail', 'change', 'since', 'george', 'floyd', 'death', 'reducing', 'visible', 'footprint', 'around', 'crowd', 'event', 'avoid', 'escalation', 'may']",2021-04-01 00:00:00,Q10,3
2457,"['warn', 'staffing', 'crisis', '66', 'leave']","['mayor', 'jenny', 'durkan', 'cautioned', 'council', 'making', 'cut', 'budget', 'saying', 'reduction', 'could', 'drive', 'away', 'author']",2021-04-01 00:00:00,Q10,4
2458,"['washington', 'official', 'weigh', 'derek', 'chauvin', 'guilty', 'verdict']","['know', 'mr', 'floyd', 'murder', 'watershed', 'moment', 'country', 'eye', 'nation', 'saw', 'horrible', 'detail']",2021-04-01 00:00:00,Q10,3
2459,"['accountability', 'group', 'received', '19', '000', 'complaint', 'protest', '2020']","['total', '40', 'sworn', 'employee', 'least', 'complaint', 'filed', 'well', '12', 'civilian', 'employee']",2021-04-01 00:00:00,Q10,3
2460,"['3', 'arrested', 'protest', 'fire', 'set', 'portland', 'union', 'building']","['three', 'people', 'face', 'charge', 'demonstrator', 'gathered', 'outside', 'west', 'precinct', 'daunte', 'wright', 'vigil']",2021-04-01 00:00:00,Q10,3
2461,"['could', 'burn', 'community', 'activist', 'brace', 'chauvin', 'verdict']","['told', 'komo', 'news', 'monitoring', 'chauvin', 'trial', 'beach', 'sids', 'meeting', 'leader', 'monday', 'tuesday', 'hash']",2021-04-01 00:00:00,Q10,3
2462,"['chief', 'rescinds', 'dinner', 'invitation', 'sent', 'evangelical', 'group', 'known', 'anti', 'lgbtq', 'stance']","['invitation', 'showed', 'inboxes', 'employee', 'wednesday', 'copy', 'departmentwide', 'email', 'obtained']",2021-04-01 00:00:00,Q10,3
2463,"['plan', 'remove', 'concrete', 'barrier', 'around', 'east', 'precinct']","['concrete', 'barrier', 'surrounding', 'east', 'precinct', 'capitol', 'hill', 'coming', 'nearly', 'eight', 'month', 'place']",2021-04-01 00:00:00,Q10,3
2464,"['explainer', 'use', 'gun', 'instead', 'taser']","['crowd', 'gather', 'brooklyn', 'center', 'brooklyn', 'center', 'minn', 'carlos', 'gonzalez', 'star', 'tribune', 'via', 'ap']",2021-04-01 00:00:00,Q10,3
2465,"['appeal', 'court', 'upholds', 'firing', 'adley', 'shepherd', 'former', 'punched', 'handcuffed', 'suspect']","['seven', 'former', 'adley', 'shepherd', 'fired', 'punching', 'handcuffed', 'suspect', 'setting', 'motion', 'event', 'would', 'undermine']",2021-04-01 00:00:00,Q10,0
2466,"['long', 'provide', 'traffic', 'control', 'mariner', 'game']","['back', 'directing', 'traffic', 'necessarily', 'replace', 'security', 'around', 'ballpark', 'testified']",2021-04-01 00:00:00,Q10,3
2467,"['5', 'take', 'aways', '2nd', 'week', 'derek', 'chauvin', 'trial']","['law', 'enforcement', 'official', 'including', 'chief', 'minneapolis', 'chauvin', 'violated', 'policy', 'used', 'knee', 'keep', 'floyd']",2021-04-01 00:00:00,Q10,3
2468,"['bit', 'shock', 'business', 'accused', 'refusing', 'service']","['spotlight', 'amid', 'social', 'unrest', 'policing', 'across', 'country', 'coming', 'fire', 'solan']",2021-04-01 00:00:00,Q10,3
2469,"['2', 'upgraded', 'serious', 'condition', 'weekend', 'central', 'district']","['unclear', 'led', 'suspect', 'came', 'southbound', '23rd', 'street']",2021-04-01 00:00:00,Q10,0
2470,"['khia', 'bryant', 'id', 'fatally', 'shot', 'ohio', '16', 'holding', 'knife']","['columbus', 'ohio', 'shot', '16', 'april', '20', 'body', 'cam', 'video', 'released', 'columbus']",2021-04-01 00:00:00,Q10,0
2471,"['court', 'upholds', 'firing', 'punched', 'handcuffed']","['chief', 'kathleen', 'toole', 'announced', 'firing', 'shepherd', 'shepherd', 'union', 'guild', 'spog', 'appealed']",2021-04-01 00:00:00,Q10,3
2472,"['mother', '19', 'chop', 'sue', 'claim', 'official', 'invited', 'lawlessness']","['spokesman', 'thursday', 'case', 'remains', 'active', 'sinclair', 'lawsuit', 'alleges', 'long', 'knew', 'chop', 'cop', 'zone']",2021-04-01 00:00:00,Q10,3
2473,"['east', 'precinct', 'wall', 'finally']","['actively', 'engaging', 'capitol', 'hill', 'resident', 'taking', 'step', 'reduce', 'obstacle']",2021-04-01 00:00:00,Q10,3
2474,"['opinion', 'activist', 'continued', 'fight', 'mutual', 'aid', 'true', 'equity', 'defunding']","['quarter', 'entire', '2020', 'budget', 'allocated', 'last', 'summer', 'protest', 'anti', 'black']",2021-04-01 00:00:00,Q10,3
2475,"['explainer', 'minneapolis', 'chief', 'sought', 'reform']","['arradondo', 'fifth', 'generation', 'minnesotan', 'joined', 'minneapolis', 'patrol', 'eventually', 'working', 'way', 'precinct', 'inspector']",2021-04-01 00:00:00,Q10,3
2476,"['rescinds', 'invite', 'law', 'enforcement', 'appreciation', 'dinner']","['rescinded', 'email', 'invitation', 'law', 'enforcement', 'appreciation', 'dinner', 'rev', 'franklin', 'graham', 'billy']",2021-04-01 00:00:00,Q10,3
2477,"['lieutenant', 'kneeling', 'floyd', 'neck', 'totally', 'unnecessary']","['stomach', 'top', 'tier', 'deadly', 'force', 'totally', 'unnecessary', 'head', 'minneapolis', 'homicide', 'division', 'testified', 'friday']",2021-04-01 00:00:00,Q10,3
